6143,ABE REYNOLDS,6,8,1,9,6,2,3,5,2,1,10,5,8,9 33 35 0 1
6144,THUY MANNING,0,3,1,1,2,5,7,4,4,4,9,3,0,9 33 35 0 1
6145,MARTY LYON,0,3,10,1,2,8,6,7,8,9,6,8,5,9 33 35 0 1
6146,ANGELIQUE ROMANO,6,7,4,8,1,3,5,9,3,5,6,1,0,9 33 35 0 1
6147,FAITH PATTON,4,10,7,4,3,8,9,6,10,6,2,1,4,9 33 35 0 1
6148,OUIDA MCKENNA,10,9,5,0,8,2,2,5,9,1,6,5,9,9 33 35 0 1
6149,MARCY AVALOS,5,7,8,3,7,4,7,1,1,5,3,7,4,9 33 35 0 1
6150,SHERRILL MCGOVERN,10,2,4,0,0,5,10,4,6,2,5,0,1,9 33 35 0 1
6151,KALYN HANEY,8,8,0,10,3,8,4,5,7,8,3,3,8,9 33 35 0 1
6152,BRODERICK FOLEY,5,10,3,7,3,1,10,2,0,10,4,5,6,9 33 35 0 1
6153,IRAIDA FARRIS,0,2,1,1,4,0,4,4,6,8,6,3,9,9 33 35 0 1
6154,DELPHIA PARKS,9,3,0,4,9,6,9,0,7,7,10,8,4,9 33 35 0 1
6155,ELSE LANDIS,7,3,1,5,9,1,3,0,4,6,9,8,1,9 33 35 0 1
6156,SHEREE DUDLEY,9,10,3,6,9,2,6,10,8,9,5,8,3,9 33 35 0 1
6157,SHARI SNOW,4,0,6,7,0,6,7,2,4,9,8,2,5,9 33 35 0 1
6158,JEFFERSON TREJO,3,10,6,1,6,2,8,5,5,2,6,1,5,9 33 35 0 1
6159,ROD MCCRAY,7,0,6,7,6,9,5,10,6,4,9,2,2,9 33 35 0 1
6160,KATHERINA FAIR,2,4,0,1,5,4,0,4,6,5,4,9,7,9 33 35 0 1
6161,BELL REYNA,8,9,6,6,10,8,2,0,9,6,1,4,7,9 33 35 0 1
6162,LESTER PIERSON,9,6,3,3,6,4,0,0,10,1,9,1,8,9 33 35 0 1
6163,THERESSA RICHARDSON,3,7,10,4,7,3,4,0,10,7,9,10,7,9 33 35 0 1
6164,MITTIE WOODY,5,9,0,7,1,4,10,10,9,0,5,1,10,9 33 35 0 1
6165,CHERI PERALTA,5,1,7,9,2,4,7,0,4,10,7,3,3,9 33 35 0 1
6166,DESMOND LIU,10,9,9,10,7,1,4,5,1,4,6,2,9,9 33 35 0 1
6167,CHRISTOPER BUTLER,2,6,9,1,1,9,1,6,10,4,8,2,6,9 33 35 0 1
6168,ANDERA HENSON,5,1,4,0,10,2,2,2,7,9,0,8,3,9 33 35 0 1
6169,BETTY GRIFFITH,2,5,8,4,8,10,0,5,4,7,3,10,8,9 33 35 0 1
6170,SHANELLE KANE,1,5,6,1,0,3,10,3,4,2,2,8,1,9 33 35 0 1
6171,ALVIN DOLAN,1,3,8,5,5,2,8,9,10,10,0,3,2,9 33 35 0 1
6172,AUGUSTINA WILLIAMSON,6,1,4,4,2,3,4,0,0,5,10,6,6,9 33 35 0 1
6173,IRISH HERNANDEZ,6,0,5,6,0,0,9,6,5,6,1,4,10,9 33 35 0 1
6174,CARLOTTA WILEY,1,10,3,4,3,7,6,3,9,9,2,8,7,9 33 35 0 1
6175,MELANY WADDELL,1,1,5,4,8,10,8,1,9,2,5,9,1,9 33 35 0 1
6176,STEFANIE HINSON,9,7,1,10,3,3,2,7,8,5,9,7,9,9 33 35 0 1
6177,SHARYN CHANG,6,3,10,5,0,7,3,7,6,1,1,1,6,9 33 35 0 1
6178,TRAVIS OLEARY,9,1,4,3,3,7,2,0,7,7,3,4,4,9 33 35 0 1
6179,HEIKE ESTRADA,2,0,8,2,8,3,0,4,4,10,9,2,9,9 33 35 0 1
6180,SHELLI COLEMAN,6,1,7,4,8,7,10,10,4,1,0,6,0,9 33 35 0 1
6181,DENITA BEATTY,2,4,7,7,0,3,1,0,10,8,1,9,4,9 33 35 0 1
6182,CUC GRANGER,3,9,9,2,10,3,3,1,2,6,8,2,2,9 33 35 0 1
6183,KEVEN LAND,9,7,7,5,9,10,8,4,4,6,4,8,1,9 33 35 0 1
6184,STEPHANY SILVA,8,6,9,5,10,7,3,8,0,8,9,2,4,9 33 35 0 1
6185,DANYELLE ESCOBEDO,10,8,0,5,9,2,5,5,1,10,6,10,3,9 33 35 0 1
6186,BRITANY DOLAN,4,5,0,9,9,6,6,7,6,2,3,10,3,9 33 35 0 1
6187,HELAINE DOSS,9,1,4,3,7,8,4,2,3,10,5,5,1,9 33 35 0 1
6188,AHMAD HATCH,8,10,4,3,8,2,1,5,3,4,9,1,1,9 33 35 0 1
6189,CREOLA BURKETT,4,7,4,4,7,7,4,0,8,3,8,1,3,9 33 35 0 1
6190,MELLIE PITTMAN,6,2,2,4,1,2,8,8,9,0,10,10,7,9 33 35 0 1
6191,ROSANNA CHENG,0,10,1,0,0,10,1,0,1,10,6,0,1,9 33 35 0 1
6192,AMADO HOLLINGSWORTH,4,9,7,2,3,9,8,7,10,6,9,6,9,9 33 35 0 1
6193,REGAN CHAMBERS,1,7,7,5,9,4,10,8,5,1,6,5,9,9 33 35 0 1
6194,NORBERT TIPTON,7,5,6,7,1,10,10,6,1,3,7,6,6,9 33 35 0 1
6195,ORA BEAVER,3,5,4,5,1,7,9,2,7,3,4,2,5,9 33 35 0 1
6196,KENNY LOUIS,1,0,0,3,5,10,8,0,6,8,6,3,0,9 33 35 0 1
6197,ERYN HO,2,0,3,0,0,2,10,5,2,2,7,10,6,9 33 35 0 1
6198,RESSIE BEASLEY,8,1,9,5,2,5,4,5,9,10,6,0,5,9 33 35 0 1
6199,SORAYA LAIRD,3,2,3,7,8,9,2,0,6,1,6,1,6,9 33 35 0 1
6200,SHERILL DONALDSON,9,10,0,6,4,10,9,4,3,4,10,6,9,9 33 35 0 1
6201,KATHRYN CLAY,8,3,6,5,1,1,0,6,6,5,8,10,9,9 33 35 0 1
6202,FLORENCIO BARRETT,5,6,9,7,7,2,7,1,2,3,6,3,10,9 33 35 0 1
6203,DAMON WEBER,2,1,3,1,1,1,6,0,0,5,10,9,2,9 33 35 0 1
6204,AURELIA SWEENEY,7,1,8,1,8,0,10,6,5,6,3,8,5,9 33 35 0 1
6205,RUSSELL MACDONALD,7,4,8,7,5,6,7,8,0,4,1,3,5,9 33 35 0 1
6206,ISAIAH YOUNG,4,4,4,1,1,4,10,5,6,8,7,10,4,9 33 35 0 1
6207,HARRY HEDRICK,5,9,2,0,4,0,5,8,2,5,2,8,4,9 33 35 0 1
6208,LOU ACOSTA,9,8,8,10,4,8,2,5,2,3,3,8,10,9 33 35 0 1
6209,FREDDIE POE,8,9,8,4,1,6,6,1,1,6,3,4,6,9 33 35 0 1
6210,ABIGAIL LARA,10,6,9,5,1,2,7,3,1,7,7,7,0,9 33 35 0 1
6211,TYRELL GOINS,6,3,0,10,9,7,7,4,9,8,8,9,4,9 33 35 0 1
6212,ANN TODD,0,2,5,9,4,9,3,2,3,5,8,2,9,9 33 35 0 1
6213,JOEANN MICHAELS,0,7,2,9,4,1,4,8,9,5,10,10,0,9 33 35 0 1
6214,ANNIE FLOWERS,9,0,2,5,0,6,4,10,7,1,9,2,8,9 33 35 0 1
6215,TAMELA SKINNER,8,9,7,10,5,7,4,7,3,1,1,8,7,9 33 35 0 1
6216,FLETCHER HOFF,10,10,7,5,4,1,2,9,6,8,2,1,9,9 33 35 0 1
6217,STEPHAN STANFORD,8,8,6,8,3,4,8,1,1,8,10,5,8,9 33 35 0 1
6218,MARINA LEDBETTER,7,0,0,8,8,2,10,10,5,1,0,2,1,9 33 35 0 1
6219,MACK CHOI,6,10,10,7,5,4,1,1,0,10,4,6,8,9 33 35 0 1
6220,SHAN LUTZ,10,9,4,0,3,4,4,10,5,1,9,3,0,9 33 35 0 1
6221,MELONIE LEUNG,7,7,0,4,8,0,10,8,4,1,3,1,8,9 33 35 0 1
6222,GENEVIVE FRIEND,6,4,2,1,0,5,1,3,3,7,4,8,8,9 33 35 0 1
6223,MEGHANN MCQUEEN,5,4,7,2,3,8,10,10,10,7,5,1,8,9 33 35 0 1
6224,JACOB ORTIZ,0,10,1,9,1,4,2,5,0,2,4,0,4,9 33 35 0 1
6225,YURI BOUCHER,3,8,2,5,8,5,1,2,9,10,6,1,4,9 33 35 0 1
6226,STEPANIE SHERMAN,10,2,8,8,2,7,2,0,8,0,5,8,7,9 33 35 0 1
6227,MELBA FIELDS,5,6,6,8,2,4,3,3,8,6,7,3,3,9 33 35 0 1
6228,CHRIS ARTHUR,4,2,0,3,2,2,8,10,3,1,4,9,0,9 33 35 0 1
6229,NANCIE ROBINSON,9,1,10,5,2,10,10,7,10,8,0,9,8,9 33 35 0 1
6230,BRYANT DELGADO,0,10,4,1,4,1,0,0,6,2,7,0,3,9 33 35 0 1
6231,ELIA PECK,3,1,0,3,8,5,8,7,9,5,7,6,6,9 33 35 0 1
6232,JOELLEN RUBIO,8,0,6,8,6,7,3,5,5,0,9,4,6,9 33 35 0 1
6233,BIANCA DIETZ,0,1,5,2,5,2,1,1,3,8,3,0,6,9 33 35 0 1
6234,THERESA RAINES,2,1,0,4,9,6,7,5,8,6,4,7,10,9 33 35 0 1
6235,CLEOPATRA BYRNE,0,3,0,3,10,3,0,3,8,2,7,2,2,9 33 35 0 1
6236,NICHOLLE HARDING,6,6,8,4,2,2,3,2,2,3,0,9,4,9 33 35 0 1
6237,HEIDI JUDD,7,1,3,8,9,2,9,9,8,0,8,3,2,9 33 35 0 1
6238,MARCI HENLEY,1,6,4,4,0,1,9,8,2,6,2,5,10,9 33 35 0 1
6239,THI CORBIN,3,1,5,2,0,3,10,9,8,2,6,1,10,9 33 35 0 1
6240,KRISTI ELMORE,3,10,4,6,7,5,4,5,2,2,8,1,8,9 33 35 0 1
6241,KIMBERLI CULVER,10,10,9,8,9,10,10,9,5,3,10,10,6,9 33 35 0 1
6242,ABBEY CARMICHAEL,8,2,8,4,5,8,6,5,2,5,8,7,3,9 33 35 0 1
6243,DANUTA COMPTON,0,10,1,9,2,6,2,1,7,9,1,2,5,9 33 35 0 1
6244,WYATT SNIDER,2,5,10,1,3,3,6,6,0,10,1,3,6,9 33 35 0 1
6245,PAMELIA MCHUGH,7,7,10,8,1,7,2,6,3,0,7,4,1,9 33 35 0 1
6246,EWA BERMUDEZ,1,9,9,1,10,9,7,6,0,2,6,2,8,9 33 35 0 1
6247,TRINA BULLOCK,6,5,7,9,4,5,8,1,4,9,6,2,5,9 33 35 0 1
6248,LACY GALLARDO,9,10,2,6,6,10,6,8,0,10,0,6,10,9 33 35 0 1
6249,ALEJANDRO POSEY,3,5,0,1,7,10,1,8,5,1,1,1,7,9 33 35 0 1
6250,FRITZ CORDERO,8,7,8,2,1,9,7,0,2,5,4,9,5,9 33 35 0 1
6251,NICHOL KING,3,1,0,3,1,6,6,10,2,2,7,3,9,9 33 35 0 1
6252,ANGELIQUE PROCTOR,2,7,4,7,9,8,10,6,1,1,0,10,0,9 33 35 0 1
6253,CRISTOPHER ROLLINS,0,7,7,6,9,7,7,0,3,3,7,7,3,9 33 35 0 1
6254,EMMA SEYMOUR,2,10,6,8,4,10,9,3,10,6,4,2,5,9 33 35 0 1
6255,CARRI BURRIS,5,0,9,8,1,3,1,8,7,3,6,9,0,9 33 35 0 1
6256,ANTONINA NIEVES,0,7,7,10,2,5,5,7,4,1,7,3,1,9 33 35 0 1
6257,STEPHAN GARRISON,9,8,8,8,8,0,9,10,10,9,1,2,1,9 33 35 0 1
6258,KRISTEN STERLING,2,5,6,2,5,0,1,1,6,7,7,9,4,9 33 35 0 1
6259,BRET HENSON,3,8,2,2,5,7,6,4,4,1,1,3,1,9 33 35 0 1
6260,JANE DARNELL,3,6,7,8,3,0,9,6,4,9,1,1,3,9 33 35 0 1
6261,EMMITT CHRISTOPHER,5,9,4,6,7,7,1,10,9,0,9,4,3,9 33 35 0 1
6262,CHANDA BAGLEY,6,2,3,6,10,0,8,9,0,6,0,5,3,9 33 35 0 1
6263,HARLEY HOLLOWAY,4,5,9,1,10,0,0,8,1,2,5,5,5,9 33 35 0 1
6264,THORA HILL,1,8,6,9,9,1,6,1,10,10,6,6,9,9 33 35 0 1
6265,GENNA HAND,5,10,6,9,7,4,5,1,7,8,8,0,2,9 33 35 0 1
6266,LOUISE AGUIRRE,6,1,4,6,8,1,0,6,3,9,0,7,0,9 33 35 0 1
6267,LARHONDA BOYD,4,6,0,9,2,6,2,3,1,10,6,5,9,9 33 35 0 1
6268,JUDI CHARLES,7,4,10,0,2,5,9,1,0,8,3,3,1,9 33 35 0 1
6269,KARMA HALE,2,9,0,1,4,7,7,3,5,3,6,8,1,9 33 35 0 1
6270,LEWIS GIBBONS,6,6,6,1,9,0,4,2,7,8,8,9,7,9 33 35 0 1
6271,ALBERTHA HOWARD,9,8,0,8,5,6,7,2,5,3,5,9,10,9 33 35 0 1
6272,ANNAMARIE EDWARDS,2,4,3,10,7,10,9,2,7,7,10,10,2,9 33 35 0 1
6273,ABRAM CUELLAR,6,8,3,0,1,7,9,4,5,9,4,10,1,9 33 35 0 1
6274,ELDEN BROCK,3,8,3,7,6,1,10,5,6,10,2,5,9,9 33 35 0 1
6275,DEVIN LAYTON,7,4,9,10,3,0,5,5,7,7,1,1,10,9 33 35 0 1
6276,NATASHIA BURNETT,1,10,2,10,0,8,5,2,6,5,7,1,8,9 33 35 0 1
6277,MERRILL BURKS,2,1,1,8,4,0,3,8,0,5,4,0,5,9 33 35 0 1
6278,ULYSSES PARRA,4,9,7,2,4,5,6,9,7,6,4,5,7,9 33 35 0 1
6279,DAYLE WILLARD,7,4,10,7,9,9,7,1,5,7,3,8,1,9 33 35 0 1
6280,SHARONDA BRANDT,8,1,10,1,8,6,9,6,10,7,3,1,8,9 33 35 0 1
6281,LARONDA GIFFORD,8,8,3,2,4,9,1,10,1,10,2,2,5,9 33 35 0 1
6282,PEARLE GRIFFIN,6,9,1,4,9,0,5,3,6,9,3,10,7,9 33 35 0 1
6283,JAUNITA COLLIER,1,1,8,5,1,10,8,3,7,6,7,1,3,9 33 35 0 1
6284,ROB SCOTT,2,2,2,9,10,9,2,3,0,5,4,6,3,9 33 35 0 1
6285,WENONA LOTT,1,0,4,7,6,9,1,1,3,4,9,10,1,9 33 35 0 1
6286,FRANK VALENZUELA,4,5,6,7,5,4,6,5,9,10,8,8,10,9 33 35 0 1
6287,ALFONSO BRITT,9,0,7,8,3,4,4,8,5,8,0,9,4,9 33 35 0 1
6288,LEONTINE FIELD,1,5,4,4,1,0,9,5,10,10,3,3,3,9 33 35 0 1
6289,ANGELIQUE CARNEY,0,4,8,2,6,4,10,10,4,9,9,2,4,9 33 35 0 1
6290,MARCELO GOLDSTEIN,6,5,2,2,2,3,1,4,9,5,8,4,6,9 33 35 0 1
6291,CAMMY VO,2,5,2,9,9,3,2,7,1,9,2,9,10,9 33 35 0 1
6292,KARLA NEWTON,3,9,9,6,8,3,3,6,9,3,10,10,6,9 33 35 0 1
6293,JERLENE PINEDA,1,5,2,1,5,5,2,9,7,0,4,6,6,9 33 35 0 1
6294,LONI LEE,4,10,3,8,7,6,1,0,8,10,1,1,8,9 33 35 0 1
6295,CHARITY BASS,3,10,10,10,6,6,9,5,6,5,10,5,9,9 33 35 0 1
6296,LAMONT LILLY,2,8,9,5,1,0,5,2,9,2,9,10,5,9 33 35 0 1
6297,SHARONDA SULLIVAN,6,6,8,6,8,2,1,4,4,6,5,4,7,9 33 35 0 1
6298,HEATHER SNOW,4,5,7,10,6,8,7,8,3,9,5,0,4,9 33 35 0 1
6299,GEORGETTE WRIGHT,10,9,4,7,3,6,9,7,8,9,0,10,8,9 33 35 0 1
6300,LUCIENNE SMART,4,5,10,5,5,1,2,5,5,4,5,7,3,9 33 35 0 1
6301,MARHTA CORNELL,0,4,7,3,6,0,6,9,3,4,4,2,7,9 33 35 0 1
6302,KATHRYNE DALY,4,7,8,0,7,4,9,2,7,0,0,4,10,9 33 35 0 1
6303,ERWIN CONKLIN,2,4,10,8,4,9,8,7,5,8,9,5,6,9 33 35 0 1
6304,MICKIE CHERRY,4,3,0,8,5,4,5,3,0,10,7,8,3,9 33 35 0 1
6305,PHOEBE ROACH,10,7,6,3,7,1,4,3,0,2,9,7,8,9 33 35 0 1
6306,NILDA BROWN,5,7,0,4,9,6,3,4,7,9,9,0,2,9 33 35 0 1
6307,LOVE COLEMAN,2,0,6,2,6,7,9,4,6,7,3,6,4,9 33 35 0 1
6308,LANETTE MURDOCK,0,8,10,9,6,4,3,2,1,5,0,2,1,9 33 35 0 1
6309,ALISA CLIFFORD,4,2,2,5,1,8,2,0,1,0,5,8,5,9 33 35 0 1
6310,DARLEEN KING,6,7,2,6,0,3,7,10,0,7,2,4,2,9 33 35 0 1
6311,BRYON BRAND,10,8,3,1,4,2,2,10,3,9,0,1,9,9 33 35 0 1
6312,SHERLEY GILLIAM,4,10,9,7,9,3,0,10,6,3,3,1,9,9 33 35 0 1
6313,ARNULFO BRANDT,2,9,8,7,9,7,0,3,4,0,2,9,6,9 33 35 0 1
6314,ZAIDA FRANCIS,1,0,6,9,1,6,4,5,1,9,1,7,4,9 33 35 0 1
6315,BREE STONE,3,8,10,5,1,2,10,10,1,4,7,8,3,9 33 35 0 1
6316,KATHI CULVER,0,5,1,0,7,10,3,4,4,10,7,5,4,9 33 35 0 1
6317,MIGUELINA CORDOVA,6,6,3,7,7,3,8,9,5,9,6,2,4,9 33 35 0 1
6318,KATHIE PEREIRA,6,7,2,6,1,7,1,8,5,4,0,1,8,9 33 35 0 1
6319,ANASTACIA STAFFORD,0,3,8,10,1,9,8,0,3,8,1,0,9,9 33 35 0 1
6320,MOIRA KAUFFMAN,4,9,10,5,5,1,1,3,6,2,8,6,7,9 33 35 0 1
6321,KRIS DAVILA,6,6,10,1,3,3,7,9,7,3,0,9,9,9 33 35 0 1
6322,REYNALDO WILHELM,2,6,8,9,10,8,8,7,2,4,1,9,3,9 33 35 0 1
6323,MELANIA OAKLEY,1,2,10,1,9,9,4,2,10,4,3,8,10,9 33 35 0 1
6324,SHONDRA CARSON,0,3,0,9,5,2,6,2,8,8,3,3,8,9 33 35 0 1
6325,FELIPE WHITNEY,9,2,3,2,9,0,5,5,4,6,1,5,3,9 33 35 0 1
6326,DARCY WITT,5,3,2,10,3,6,5,5,6,10,6,5,2,9 33 35 0 1
6327,DIEDRE RAY,10,7,7,6,3,2,5,9,4,7,2,5,5,9 33 35 0 1
6328,BENITO BUI,1,3,7,4,0,8,8,1,3,6,0,3,5,9 33 35 0 1
6329,CAROYLN DOWNS,9,0,9,3,8,3,0,9,10,8,5,5,4,9 33 35 0 1
6330,MARISHA EWING,2,0,3,1,2,6,6,6,3,2,2,3,8,9 33 35 0 1
6331,ERNA OBRIEN,10,1,5,0,4,6,8,0,10,2,1,9,0,9 33 35 0 1
6332,LEEANN MAHONEY,3,1,10,3,8,6,10,3,0,1,9,6,2,9 33 35 0 1
6333,BERNARDINA CHAPMAN,1,4,10,0,0,7,6,2,2,0,0,6,3,9 33 35 0 1
6334,CATHRINE LYON,10,0,5,0,7,9,2,3,4,10,3,1,2,9 33 35 0 1
6335,MALORIE SPENCER,6,7,7,10,9,2,6,7,0,10,1,8,9,9 33 35 0 1
6336,CHRISTINIA VERNON,4,9,1,2,7,4,9,3,9,8,8,6,8,9 33 35 0 1
6337,JON ERNST,7,8,2,8,4,10,0,2,3,8,4,8,2,9 33 35 0 1
6338,PAMELA HURT,3,0,9,7,9,5,5,0,2,6,3,5,3,9 33 35 0 1
6339,BERNIE WILKES,7,3,5,5,4,2,10,0,2,2,9,7,10,9 33 35 0 1
6340,LOIDA MADRID,2,10,3,7,2,7,3,4,3,2,5,2,10,9 33 35 0 1
6341,RENATA SWARTZ,0,5,10,5,9,7,0,5,1,2,7,1,0,9 33 35 0 1
6342,CORDELIA ROCK,6,6,6,1,10,3,5,4,1,5,6,4,3,9 33 35 0 1
6343,REFUGIO LAU,1,10,9,10,7,2,10,7,5,8,2,4,8,9 33 35 0 1
6344,LIZETTE NEFF,8,3,3,0,6,5,7,7,5,4,8,10,3,9 33 35 0 1
6345,HANH LEVY,9,7,1,8,6,2,1,0,3,9,6,3,10,9 33 35 0 1
6346,MINDY MOONEY,8,8,9,2,1,6,7,3,2,4,6,0,6,9 33 35 0 1
6347,JUSTIN GOODWIN,9,8,8,1,2,10,5,9,0,2,9,4,2,9 33 35 0 1
6348,SARINA ZIMMERMAN,0,1,4,5,8,6,10,7,9,5,1,0,0,9 33 35 0 1
6349,EXIE CLEMENTS,4,10,5,9,1,6,7,9,6,4,2,2,2,9 33 35 0 1
6350,AUDRIA GARRISON,8,4,1,0,4,5,9,5,4,8,10,9,10,9 33 35 0 1
6351,NICOLE GILES,7,3,1,1,8,2,1,6,2,6,10,8,4,9 33 35 0 1
6352,KELLYE MACDONALD,1,8,7,4,7,7,3,3,1,10,9,4,9,9 33 35 0 1
6353,THEODORE LIVINGSTON,10,4,1,10,8,10,6,6,0,6,8,8,3,9 33 35 0 1
6354,DEREK BUSTAMANTE,0,8,2,6,7,1,3,7,2,6,1,4,7,9 33 35 0 1
6355,ALEJANDRA LEYVA,9,6,2,9,3,7,2,9,0,0,10,4,0,9 33 35 0 1
6356,FREDDIE LANDIS,8,0,9,0,7,5,2,7,1,6,2,4,7,9 33 35 0 1
6357,ELEANOR HICKS,0,9,5,10,0,10,0,5,7,0,2,9,10,9 33 35 0 1
6358,ANGELE MAY,5,5,8,0,0,2,7,10,5,10,1,4,4,9 33 35 0 1
6359,WINNIE DUFFY,3,7,8,7,6,9,10,9,1,5,1,6,1,9 33 35 0 1
6360,MAIRA STARK,7,1,5,9,4,6,10,7,9,8,0,1,8,9 33 35 0 1
6361,SAMANTHA CASTRO,4,0,4,6,2,1,5,10,6,7,8,4,3,9 33 35 0 1
6362,ELIZ MAY,2,10,9,7,10,9,9,6,8,6,4,0,3,9 33 35 0 1
6363,MARYAM MCKEE,2,4,3,0,3,2,10,7,1,0,1,6,6,9 33 35 0 1
6364,CHRISTINIA GOODE,1,5,2,4,5,1,10,2,1,1,5,1,3,9 33 35 0 1
6365,LAURAN DOSS,2,2,5,10,8,6,5,0,8,3,9,0,3,9 33 35 0 1
6366,HERLINDA SANDERS,10,3,6,2,2,5,7,3,9,5,3,2,7,9 33 35 0 1
6367,ANISSA SHOEMAKER,5,4,7,4,0,0,6,7,6,3,5,7,6,9 33 35 0 1
6368,WILLIS MCMULLEN,1,7,4,1,6,3,8,9,1,1,2,0,3,9 33 35 0 1
6369,TEODORO HOYT,7,3,9,8,10,9,1,10,2,9,9,6,5,9 33 35 0 1
6370,CHONG REYNA,5,1,1,4,0,9,2,3,1,6,4,9,1,9 33 35 0 1
6371,MARGY WEIR,3,0,2,4,6,9,0,9,7,0,0,6,6,9 33 35 0 1
6372,DINA CHANDLER,1,10,10,10,0,5,6,4,4,6,9,8,2,9 33 35 0 1
6373,EDMUNDO BLEVINS,7,5,1,0,10,4,8,10,9,7,7,9,7,9 33 35 0 1
6374,LUCAS TOMLINSON,8,10,0,3,6,10,9,8,7,5,1,3,8,9 33 35 0 1
6375,ANNIKA STAHL,7,3,6,7,6,2,4,5,8,2,1,9,2,9 33 35 0 1
6376,MOSHE SAVAGE,8,4,10,4,10,0,7,0,5,8,2,6,9,9 33 35 0 1
6377,TERESSA MIDDLETON,9,8,8,1,10,10,8,2,10,9,5,8,0,9 33 35 0 1
6378,LESLEY DUMAS,9,7,2,3,9,2,5,9,7,6,6,4,8,9 33 35 0 1
6379,MAIRE MCCANN,9,8,2,4,8,3,4,7,1,1,10,7,0,9 33 35 0 1
6380,HIPOLITO LOWRY,8,7,0,6,7,5,3,5,6,4,7,2,4,9 33 35 0 1
6381,ALAN RENTERIA,4,10,3,3,10,5,0,1,4,3,6,2,5,9 33 35 0 1
6382,ANETTE CHUNG,1,6,4,1,0,1,1,5,4,0,1,7,5,9 33 35 0 1
6383,LOTTIE FRENCH,10,5,1,4,5,9,10,5,8,5,7,6,1,9 33 35 0 1
6384,DERRICK HENSLEY,7,8,8,2,0,1,5,4,2,2,6,6,5,9 33 35 0 1
6385,ROMONA POTTS,10,6,5,7,0,3,8,9,10,3,9,3,6,9 33 35 0 1
6386,RONNIE MCMANUS,4,9,5,2,2,10,5,7,2,0,6,1,5,9 33 35 0 1
6387,MARJORIE THACKER,10,0,7,7,6,5,3,5,1,7,1,2,9,9 33 35 0 1
6388,LORALEE SCHMITT,2,3,5,8,9,4,5,5,5,6,2,3,3,9 33 35 0 1
6389,MILAGROS NIX,4,8,0,3,6,2,4,0,9,10,7,3,9,9 33 35 0 1
6390,MERTIE WEBER,8,0,7,8,9,8,9,4,7,7,9,0,10,9 33 35 0 1
6391,KINA AGUIRRE,2,6,6,3,3,2,2,0,6,5,0,1,2,9 33 35 0 1
6392,HARMONY STEWART,8,0,3,10,1,4,9,4,9,6,0,4,8,9 33 35 0 1
6393,MELODY WHITAKER,9,5,0,2,5,2,5,6,6,4,4,5,10,9 33 35 0 1
6394,JESSI BINGHAM,0,10,6,7,6,9,1,4,8,9,2,3,8,9 33 35 0 1
6395,MATHA GROVE,6,10,7,9,10,10,3,5,1,7,1,8,3,9 33 35 0 1
6396,JOSLYN MARINO,9,10,5,5,7,4,9,5,4,10,4,6,6,9 33 35 0 1
6397,BERTRAM CHU,6,2,4,6,8,9,0,1,9,6,0,8,4,9 33 35 0 1
6398,FAY LAWSON,7,0,2,3,10,4,9,10,7,2,2,8,2,9 33 35 0 1
6399,THEDA HAHN,1,1,6,4,1,2,6,3,8,8,9,9,7,9 33 35 0 1
6400,JAMES OWEN,6,5,6,0,8,10,9,1,9,2,2,7,9,9 33 35 0 1
6401,ECHO REID,10,3,6,3,5,3,1,7,4,10,7,9,1,9 33 35 0 1
6402,MIMI LEUNG,5,0,0,2,8,10,0,3,6,5,10,4,9,9 33 35 0 1
6403,ROSETTA BELTRAN,5,5,3,7,2,3,9,1,4,5,4,4,3,9 33 35 0 1
6404,ADRIEN BLANCHARD,1,9,0,10,9,1,4,6,2,0,10,5,10,9 33 35 0 1
6405,SYREETA BLOCK,4,4,2,3,3,6,2,6,5,8,2,4,2,9 33 35 0 1
6406,KIMI CARVER,3,3,2,0,0,2,1,8,4,2,6,6,8,9 33 35 0 1
6407,LENA KAUFFMAN,9,0,7,4,1,7,8,1,7,2,10,7,5,9 33 35 0 1
6408,DEIDRE MCCLURE,9,2,0,9,10,0,10,0,10,2,2,2,4,9 33 35 0 1
6409,MARTIN HOUSER,3,9,5,2,1,3,9,1,5,2,10,8,4,9 33 35 0 1
6410,ROMA WOLFF,9,3,8,3,2,2,4,1,8,5,10,0,3,9 33 35 0 1
6411,ADAM NORRIS,6,8,9,6,8,3,7,1,6,6,0,10,8,9 33 35 0 1
6412,GRANT SINGLETON,0,3,2,2,10,8,0,6,5,0,6,4,8,9 33 35 0 1
6413,ROSALINA SOSA,8,8,7,1,2,7,5,2,5,3,6,4,6,9 33 35 0 1
6414,JACKIE LOUIS,9,7,9,9,9,10,9,6,4,2,10,9,8,9 33 35 0 1
6415,GLENN SMALL,7,3,1,0,6,3,10,0,4,3,10,10,0,9 33 35 0 1
6416,CECILY ARRINGTON,6,0,10,2,6,10,1,7,7,1,8,8,4,9 33 35 0 1
6417,NAM BELCHER,4,9,2,7,10,5,7,8,9,0,1,2,5,9 33 35 0 1
6418,CRYSTLE CROSS,2,7,3,3,3,6,3,7,1,6,2,1,3,9 33 35 0 1
6419,DEWITT BEACH,3,6,0,3,0,3,3,3,10,6,2,2,5,9 33 35 0 1
6420,MINH MCKAY,5,7,0,8,1,10,10,10,8,9,10,10,10,9 33 35 0 1
6421,FE MEDRANO,5,10,2,6,0,4,8,8,2,9,9,10,6,9 33 35 0 1
